Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward, Context Size, Num Attempts, Parameters
786, 371.23309252099995, 44939.45945119858, 15760, 141970, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
787, 371.718304926, 45092.00736284256, 15780, 142109, 0.0, 1435, 1, [1. 2. 1. 3. 1. 2. 3. 2. 3. 1. 2. 3. 2. 1. 3. 2.]
788, 372.211721272, 45248.99260854721, 15800, 142250, 0.0, 1509, 1, [1. 2. 3. 0. 2. 3. 0. 1. 2. 3. 0. 2. 1. 3. 2. 3.]
789, 372.71380207899995, 45272.03569149971, 15820, 142431, 0.0, 1509, 1, [1. 2. 3. 0. 0. 1. 2. 3. 3. 1. 0. 2. 1. 3. 2. 0.]
790, 373.211626842, 45304.61324548721, 15840, 142800, 0.35, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
791, 373.720100442, 45377.233112573624, 15860, 142926, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1.]
792, 374.215669204, 45409.07451868057, 15880, 143055, 0.0, 1435, 1, [1. 2. 3. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1.]
793, 374.707790931, 45428.82960796356, 15900, 143268, 0.0, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 1. 2. 3. 0. 3.]
794, 375.186681031, 45451.74748086929, 15920, 143526, 0.05, 1380, 1, [1. 2. 3. 0. 0. 1. 2. 3. 3. 1. 0. 2. 1. 3. 2. 0.]
795, 375.65868493899995, 45481.90544939041, 15940, 144049, 0.25, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
796, 376.139532864, 45511.57826781273, 15960, 144533, 0.0, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 1. 2. 3. 0. 3.]
797, 376.654196389, 45536.327464580536, 15980, 144669, 0.0, 1435, 1, [1. 2. 3. 0. 2. 3. 1. 2. 3. 1. 0. 1. 2. 3. 0. 3.]
798, 377.143070837, 45562.69606304169, 16000, 144841, 0.05, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
799, 377.63319249399996, 45582.006358623505, 16020, 144989, 0.05, 1435, 1, [2. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1.]
800, 378.12681115099997, 45619.34633111954, 16040, 145189, 0.0, 1435, 1, [2. 3. 1. 3. 2. 3. 1. 2. 3. 1. 2. 0. 1. 3. 3. 3.]
801, 378.629146125, 45646.23164272308, 16060, 145587, 0.15, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 1. 2. 3. 3. 3.]
802, 379.11648043599996, 45685.91956925392, 16080, 145731, 0.0, 1509, 1, [1. 2. 3. 0. 2. 3. 1. 2. 3. 1. 0. 1. 2. 3. 3. 3.]
803, 379.610851041, 45714.05995345116, 16100, 145905, 0.1, 1509, 1, [1. 3. 2. 1. 2. 3. 2. 1. 3. 2. 0. 1. 2. 3. 3. 3.]
804, 380.090616304, 45738.44191837311, 16120, 146063, 0.0, 1509, 1, [3. 2. 0. 2. 1. 3. 2. 0. 1. 2. 3. 0. 2. 1. 3. 0.]
805, 380.568228966, 45836.95840549469, 16140, 146390, 0.1, 1509, 1, [1. 3. 1. 3. 2. 3. 2. 1. 3. 2. 0. 1. 2. 3. 3. 3.]
806, 381.06106322, 45926.71602845192, 16160, 146581, 0.05, 1509, 1, [2. 3. 2. 0. 2. 3. 2. 1. 3. 2. 0. 1. 2. 3. 3. 3.]
807, 381.579718416, 45944.35076403618, 16180, 146889, 0.1, 1509, 1, [1. 3. 1. 3. 2. 3. 2. 1. 3. 2. 0. 1. 2. 3. 3. 3.]
808, 382.08013774899996, 45976.32997274399, 16200, 147064, 0.1, 1509, 1, [1. 3. 2. 1. 2. 3. 2. 1. 3. 2. 0. 1. 3. 1. 3. 3.]
809, 382.58257088399995, 46060.84260773659, 16220, 147170, 0.05, 1435, 1, [2. 2. 2. 3. 1. 1. 1. 2. 3. 3. 0. 2. 1. 3. 2. 3.]
810, 383.08325061899995, 46100.13359117508, 16240, 147433, 0.1, 1435, 1, [1. 3. 1. 3. 2. 3. 2. 1. 3. 2. 0. 1. 2. 3. 3. 3.]
811, 383.59476453699995, 46120.82936382294, 16260, 147552, 0.0, 1509, 1, [3. 2. 1. 0. 3. 1. 0. 3. 2. 3. 0. 1. 2. 3. 0. 2.]
812, 384.093061246, 46151.51470899582, 16280, 147861, 0.05, 1435, 1, [1. 3. 1. 3. 2. 3. 2. 1. 3. 2. 0. 1. 3. 1. 3. 3.]
813, 384.59515436099997, 46188.83476805687, 16300, 148141, 0.0, 1509, 1, [1. 3. 1. 3. 2. 3. 2. 1. 3. 2. 0. 1. 2. 3. 3. 3.]
814, 385.07266243, 46219.34459233284, 16320, 148336, 0.0, 1509, 1, [2. 3. 1. 3. 1. 3. 2. 3. 3. 3. 3. 3. 3. 3. 3. 3.]
815, 385.554616535, 46251.1910533905, 16340, 148834, 0.2, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
816, 386.049200872, 46272.09331417084, 16360, 149015, 0.05, 1509, 1, [2. 3. 2. 1. 2. 3. 1. 3. 2. 3. 1. 3. 2. 1. 3. 0.]
817, 386.56178796899997, 46298.404467105865, 16380, 149180, 0.0, 1435, 1, [2. 3. 2. 1. 2. 3. 1. 3. 2. 3. 1. 3. 2. 1. 3. 0.]
818, 387.059087057, 46326.20320868492, 16400, 149320, 0.05, 1463, 2, [2. 3. 2. 1. 2. 3. 1. 3. 2. 3. 1. 3. 2. 1. 3. 0.]
819, 387.57574375499996, 46350.445273160934, 16420, 149508, 0.0, 1380, 1, [2. 3. 1. 3. 2. 3. 2. 3. 3. 3. 3. 3. 2. 1. 3. 0.]
820, 388.03599334999996, 46367.90032482147, 16440, 149623, 0.05, 1328, 1, [1. 2. 1. 2. 2. 3. 2. 3. 1. 2. 1. 3. 1. 3. 1. 3.]
821, 388.48348848499995, 46399.56261181831, 16460, 149802, 0.0, 1380, 1, [2. 3. 2. 1. 2. 3. 2. 3. 1. 2. 1. 3. 2. 1. 3. 0.]
822, 388.94360965299995, 46570.82076597214, 16480, 149937, 0.05, 1435, 1, [3. 2. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 3. 1. 2. 3.]
823, 389.402950391, 46590.949531793594, 16500, 150105, 0.1, 1509, 1, [2. 3. 2. 1. 2. 3. 2. 3. 3. 3. 1. 0. 2. 1. 3. 3.]
824, 389.86223019199997, 46616.1396484375, 16520, 150234, 0.05, 1509, 1, [1. 2. 3. 1. 2. 3. 2. 3. 3. 3. 2. 0. 3. 1. 3. 3.]
825, 390.31038261599997, 46684.58996653557, 16540, 150499, 0.15, 1509, 1, [2. 3. 1. 3. 2. 3. 2. 3. 3. 3. 2. 3. 3. 3. 3. 3.]
826, 390.771166722, 46714.45734357834, 16560, 150591, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
827, 391.22863680399996, 46737.77255034447, 16580, 150745, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 2. 3. 3. 3. 2. 0. 3. 1. 3. 3.]
828, 391.73897689399996, 46760.98696899414, 16600, 150856, 0.0, 1509, 1, [1. 2. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 3. 1. 2. 3.]
829, 392.199936703, 46776.33358502388, 16620, 151289, 0.25, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
830, 392.66964491399995, 46801.29241490364, 16640, 151500, 0.1, 1509, 1, [2. 3. 1. 3. 2. 3. 2. 3. 3. 3. 2. 3. 3. 1. 3. 3.]
831, 393.12824993299995, 46824.78486037254, 16660, 151931, 0.1, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
832, 393.60510385299995, 46851.07571220398, 16680, 152092, 0.0, 1435, 1, [3. 2. 2. 3. 2. 1. 2. 3. 3. 0. 3. 0. 3. 0. 3. 3.]
833, 394.081121022, 46869.31050634384, 16700, 152291, 0.0, 1380, 1, [2. 3. 2. 3. 1. 2. 3. 0. 2. 1. 3. 0. 2. 1. 3. 0.]
834, 394.53855667799996, 46895.69314980507, 16720, 152640, 0.0, 1380, 1, [3. 3. 2. 3. 3. 2. 3. 3. 3. 2. 3. 3. 3. 3. 3. 1.]
835, 395.01549684699995, 46937.03250312805, 16740, 152947, 0.05, 1435, 1, [2. 3. 1. 3. 2. 1. 2. 3. 3. 1. 2. 3. 1. 3. 2. 3.]
836, 395.49501998999995, 46977.334594249725, 16760, 153068, 0.0, 1435, 1, [3. 2. 3. 2. 1. 2. 3. 2. 3. 0. 3. 0. 3. 0. 3. 3.]
837, 395.93476826999995, 46999.484233379364, 16780, 153289, 0.0, 1509, 1, [3. 0. 3. 0. 1. 3. 2. 3. 1. 0. 2. 3. 1. 2. 3. 1.]
838, 396.386627665, 47024.66934633255, 16800, 153535, 0.05, 1509, 1, [2. 3. 1. 3. 1. 2. 3. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
839, 396.82505666, 47052.58804035187, 16820, 153659, 0.0, 1509, 1, [3. 2. 1. 0. 3. 1. 2. 3. 2. 1. 0. 3. 1. 2. 3. 1.]
840, 397.26337529, 47077.7475810051, 16840, 153795, 0.0, 1509, 1, [3. 2. 3. 2. 1. 2. 3. 2. 3. 0. 2. 3. 1. 3. 2. 3.]
841, 397.777774846, 47107.08483815193, 16860, 154024, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
842, 398.244338246, 47122.94900417328, 16880, 154180, 0.1, 1509, 1, [3. 2. 1. 0. 1. 3. 2. 3. 2. 1. 0. 3. 1. 2. 3. 1.]
843, 398.70715691, 47145.35542869568, 16900, 154667, 0.15, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
844, 399.17890831399995, 47268.603487968445, 16920, 154812, 0.05, 1509, 1, [1. 3. 1. 3. 2. 2. 1. 2. 1. 3. 2. 3. 1. 2. 3. 3.]
845, 399.64361649499995, 47295.819190979004, 16940, 155068, 0.05, 1509, 1, [1. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
846, 400.11715843599995, 47457.74580335617, 16960, 155228, 0.05, 1509, 1, [1. 3. 1. 0. 1. 1. 1. 0. 1. 3. 1. 0. 1. 3. 1. 0.]
847, 400.57328978099997, 47476.81811451912, 16980, 155321, 0.0, 1509, 1, [2. 0. 3. 1. 1. 2. 0. 3. 2. 2. 3. 1. 0. 2. 3. 3.]
848, 401.04891559199996, 47499.68830752373, 17000, 155571, 0.05, 1509, 1, [1. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 0. 1. 2. 3. 3.]
849, 401.48713674799995, 47561.71224403381, 17020, 155747, 0.0, 1509, 1, [2. 3. 2. 1. 2. 1. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
850, 401.953233604, 47591.75394010544, 17040, 155996, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 0. 1. 3. 3. 3.]
851, 402.388293849, 47699.185453891754, 17060, 156385, 0.05, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 3. 2. 3.]
852, 402.847955412, 47734.13021445274, 17080, 156615, 0.0, 1509, 1, [1. 2. 2. 3. 2. 3. 2. 3. 3. 3. 3. 3. 3. 3. 3. 3.]
853, 403.34277622499997, 47759.94254112244, 17100, 156908, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
854, 403.81169464, 47791.346791267395, 17120, 157319, 0.3, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
855, 404.275788499, 47823.03792595863, 17140, 157727, 0.15, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
856, 404.728126929, 47848.98707318306, 17160, 158089, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
857, 405.18782149099997, 47868.24489116669, 17180, 158244, 0.0, 1435, 1, [3. 2. 3. 1. 2. 3. 2. 1. 3. 0. 2. 3. 1. 3. 2. 3.]
858, 405.65524111999997, 47896.750546216965, 17200, 158420, 0.05, 1380, 1, [2. 1. 3. 2. 0. 1. 2. 3. 1. 0. 3. 2. 1. 3. 2. 3.]
859, 406.11556785799996, 47926.11496114731, 17220, 158552, 0.0, 1380, 1, [3. 2. 3. 2. 1. 2. 3. 2. 1. 0. 3. 1. 2. 3. 1. 3.]
860, 406.57647069999996, 48003.444776296616, 17240, 158956, 0.05, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 3. 3.]
861, 407.01998632, 48029.492228507996, 17260, 159103, 0.0, 1509, 1, [3. 2. 3. 2. 1. 2. 3. 2. 1. 0. 3. 1. 2. 3. 1. 3.]
862, 407.47678360699996, 48061.40118479729, 17280, 159199, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
863, 407.927450256, 48100.372074604034, 17300, 159567, 0.1, 1435, 1, [2. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
864, 408.405439586, 48178.07772946358, 17320, 159789, 0.15, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
865, 408.862071297, 48204.921879291534, 17340, 159895, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
866, 409.35574428599995, 48238.14308023453, 17360, 160212, 0.2, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
867, 409.81989377599996, 48277.42201900482, 17380, 160337, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
868, 410.28184718499995, 48302.4300494194, 17400, 160428, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
869, 410.746144821, 48324.366433382034, 17420, 160547, 0.0, 1435, 1, [3. 2. 3. 2. 3. 1. 3. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
870, 411.21907619399997, 48358.301330804825, 17440, 161249, 0.25, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 2. 3. 3.]
871, 411.69546073799995, 48381.562203645706, 17460, 161787, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 0. 1. 2. 3. 3.]
872, 412.172239335, 48416.234426021576, 17480, 162032, 0.05, 1380, 1, [2. 3. 1. 3. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
873, 412.642277273, 48570.55817365646, 17500, 162189, 0.0, 1380, 1, [3. 2. 3. 0. 1. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 3.]
874, 413.11562658199995, 48603.11942744255, 17520, 162702, 0.35, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
875, 413.571435921, 48624.92625641823, 17540, 163315, 0.3, 1380, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
876, 414.025101813, 48646.63378381729, 17560, 163440, 0.0, 1380, 1, [3. 2. 3. 0. 1. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 3.]
877, 414.476862778, 48671.4222972393, 17580, 163580, 0.0, 1380, 1, [3. 2. 3. 0. 1. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 3.]
878, 414.975995341, 48754.285084962845, 17600, 163829, 0.0, 1328, 1, [1. 2. 3. 3. 0. 1. 2. 3. 1. 0. 2. 3. 1. 2. 3. 3.]
879, 415.432508188, 48768.90736865997, 17620, 164120, 0.05, 1328, 1, [2. 3. 2. 3. 0. 1. 1. 3. 2. 0. 3. 2. 0. 3. 1. 3.]
880, 415.895034427, 48796.82671380043, 17640, 164396, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
881, 416.363999876, 48824.453129291534, 17660, 164555, 0.0, 1435, 1, [3. 2. 3. 0. 1. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 3.]
882, 416.833532726, 48859.17796754837, 17680, 164766, 0.0, 1509, 1, [2. 3. 2. 3. 2. 0. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
883, 417.305434962, 48942.74421787262, 17700, 165260, 0.15, 1509, 1, [0. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
884, 417.76482806599995, 48974.418565273285, 17720, 165819, 0.3, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
885, 418.246098218, 48991.98669075966, 17740, 165970, 0.0, 1509, 1, [3. 2. 3. 0. 1. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 3.]
886, 418.71407657599997, 49011.99777722359, 17760, 166388, 0.3, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
887, 419.168082467, 49033.82528400421, 17780, 166648, 0.1, 1435, 1, [2. 3. 0. 1. 2. 3. 1. 0. 3. 1. 2. 3. 1. 0. 2. 3.]
888, 419.63914816399995, 49057.58833479881, 17800, 167152, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
889, 420.130337667, 49078.86071538925, 17820, 167366, 0.0, 1435, 1, [2. 3. 1. 3. 2. 3. 2. 1. 3. 1. 2. 3. 1. 3. 2. 3.]
890, 420.658795878, 49097.38140487671, 17840, 167667, 0.05, 1435, 1, [2. 3. 1. 3. 2. 3. 2. 1. 3. 1. 2. 3. 1. 3. 2. 3.]
891, 421.151135905, 49121.648497104645, 17860, 167826, 0.1, 1435, 1, [1. 3. 1. 3. 1. 2. 0. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
892, 421.62093925799996, 49150.01506614685, 17880, 167944, 0.0, 1435, 1, [3. 2. 3. 2. 1. 0. 3. 1. 0. 3. 2. 1. 0. 2. 3. 1.]
893, 422.091092104, 49177.52907991409, 17900, 168153, 0.2, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
894, 422.54904826399996, 49209.719541072845, 17920, 168380, 0.1, 1435, 1, [2. 3. 1. 3. 2. 3. 2. 1. 3. 1. 0. 2. 1. 3. 2. 3.]
895, 423.008059372, 49233.255650281906, 17940, 168503, 0.0, 1435, 1, [3. 2. 3. 2. 1. 3. 3. 1. 3. 1. 2. 3. 1. 3. 2. 3.]
896, 423.46331109399995, 49413.44166684151, 17960, 168637, 0.0, 1435, 1, [1. 3. 2. 0. 1. 2. 0. 3. 1. 3. 0. 2. 1. 3. 2. 3.]
897, 423.92766132699995, 49433.160596609116, 17980, 168768, 0.0, 1435, 1, [1. 2. 3. 2. 1. 0. 3. 1. 2. 3. 0. 2. 1. 3. 2. 3.]
898, 424.387231262, 49463.55775976181, 18000, 168944, 0.0, 1435, 1, [1. 3. 2. 0. 3. 2. 3. 1. 3. 1. 0. 3. 1. 2. 3. 3.]
899, 424.845211808, 49486.74118757248, 18020, 169176, 0.0, 1509, 1, [2. 3. 0. 1. 3. 2. 3. 0. 1. 3. 2. 0. 1. 3. 2. 3.]
900, 425.306910176, 49513.84898376465, 18040, 169415, 0.15, 1509, 1, [2. 3. 1. 3. 1. 2. 0. 2. 3. 1. 0. 3. 2. 0. 3. 2.]
901, 425.764200718, 49532.42926096916, 18060, 169683, 0.15, 1509, 1, [2. 3. 1. 3. 0. 1. 1. 3. 2. 1. 0. 3. 1. 3. 3. 3.]
902, 426.25800996299995, 49549.73815178871, 18080, 170120, 0.15, 1509, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
903, 426.71916067399997, 49577.549494981766, 18100, 170547, 0.15, 1509, 1, [2. 3. 1. 3. 0. 1. 1. 3. 2. 1. 0. 3. 2. 0. 3. 3.]
904, 427.19623105399995, 49757.764461517334, 18120, 170767, 0.05, 1509, 1, [2. 3. 2. 1. 0. 1. 1. 2. 3. 3. 0. 1. 3. 2. 3. 3.]
905, 427.65318070999996, 49793.82145380974, 18140, 171120, 0.05, 1509, 1, [2. 3. 1. 3. 0. 1. 1. 3. 2. 1. 0. 3. 2. 0. 3. 3.]
906, 428.1118201, 49814.682871580124, 18160, 171522, 0.0, 1509, 1, [2. 3. 1. 3. 0. 1. 1. 3. 2. 1. 0. 3. 2. 0. 3. 3.]
907, 428.571755115, 49889.90664982796, 18180, 171724, 0.1, 1435, 1, [2. 3. 1. 3. 2. 1. 1. 3. 3. 1. 0. 2. 1. 3. 3. 3.]
908, 429.04371094299995, 49913.189886808395, 18200, 171983, 0.05, 1380, 1, [2. 3. 1. 3. 2. 1. 1. 3. 3. 1. 0. 2. 1. 3. 3. 3.]
909, 429.507845966, 49933.642325401306, 18220, 172113, 0.0, 1435, 1, [3. 2. 3. 2. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3.]
910, 429.996805523, 49959.69396018982, 18240, 172193, 0.0, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 1. 0. 2. 3. 1. 0. 2. 3. 1.]
911, 430.44856285, 50048.70408296585, 18260, 172301, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3.]
912, 430.900808639, 50070.080316782, 18280, 172407, 0.0, 1435, 1, [2. 1. 3. 2. 1. 3. 0. 3. 2. 1. 2. 0. 3. 2. 1. 3.]
913, 431.362079291, 50090.693744421005, 18300, 172532, 0.0, 1509, 1, [2. 1. 3. 0. 1. 2. 3. 1. 2. 3. 1. 0. 3. 2. 1. 3.]
914, 431.87729041999995, 50119.34837579727, 18320, 172656, 0.0, 1509, 1, [3. 2. 1. 0. 1. 2. 3. 2. 1. 3. 2. 1. 0. 3. 2. 1.]
915, 432.34685232699997, 50146.3796479702, 18340, 172866, 0.05, 1509, 1, [3. 1. 0. 2. 1. 3. 2. 0. 2. 3. 1. 2. 3. 0. 2. 1.]
916, 432.81464009999996, 50321.56505060196, 18360, 172994, 0.0, 1509, 1, [1. 1. 1. 1. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3. 3.]
917, 433.283499943, 50348.958483695984, 18380, 173152, 0.0, 1509, 1, [2. 3. 2. 1. 1. 2. 3. 0. 1. 0. 3. 2. 3. 1. 2. 3.]
918, 433.74624500699997, 50365.5240278244, 18400, 173634, 0.1, 1509, 1, [2. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
919, 434.21443586799995, 50384.40566134453, 18420, 173785, 0.0, 1509, 1, [3. 2. 3. 1. 2. 0. 3. 1. 2. 3. 0. 2. 3. 1. 2. 3.]
920, 434.677624079, 50406.93759918213, 18440, 173915, 0.0, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 3. 0. 2. 3. 1. 0. 2. 3. 0.]
921, 435.14472708999995, 50442.47965478897, 18460, 174082, 0.0, 1509, 1, [3. 2. 3. 1. 2. 0. 3. 1. 2. 3. 0. 2. 3. 1. 2. 3.]
922, 435.60812571599996, 50492.80768823624, 18480, 174379, 0.05, 1509, 1, [1. 3. 1. 3. 2. 0. 3. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
923, 436.078509376, 50599.84375357628, 18500, 174744, 0.25, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
924, 436.527082969, 50627.389960289, 18520, 175235, 0.2, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
925, 437.026641956, 50653.756006240845, 18540, 175428, 0.15, 1509, 1, [2. 3. 1. 3. 2. 0. 3. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
926, 437.533286354, 50677.44244670868, 18560, 175692, 0.0, 1435, 1, [1. 3. 1. 3. 2. 0. 3. 2. 3. 1. 2. 3. 3. 3. 3. 3.]
927, 438.00805122699995, 50718.35741853714, 18580, 176069, 0.15, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
928, 438.481517688, 50747.98764514923, 18600, 176207, 0.05, 1435, 1, [1. 2. 1. 2. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
929, 438.943068515, 50769.81590676308, 18620, 176502, 0.25, 1435, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
930, 439.428239105, 50833.09035515785, 18640, 176703, 0.05, 1509, 1, [1. 3. 1. 3. 2. 0. 3. 2. 3. 1. 2. 3. 3. 3. 3. 3.]
931, 439.90168261599996, 50947.14454650879, 18660, 176935, 0.0, 1435, 1, [1. 3. 1. 3. 2. 0. 3. 2. 3. 1. 2. 3. 3. 3. 3. 3.]
932, 440.365627745, 50976.43083047867, 18680, 177249, 0.0, 1435, 1, [3. 1. 3. 1. 0. 1. 2. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
933, 440.83268122, 51000.31657195091, 18700, 177657, 0.35, 1435, 1, [2. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
934, 441.296334986, 51020.0966565609, 18720, 177798, 0.0, 1509, 1, [3. 2. 3. 2. 1. 3. 0. 3. 2. 1. 2. 3. 1. 2. 3. 3.]
935, 441.744409616, 51038.63239312172, 18740, 177963, 0.0, 1435, 1, [3. 2. 3. 2. 1. 3. 0. 3. 2. 1. 2. 3. 1. 2. 3. 3.]
936, 442.205452666, 51072.04547166824, 18760, 178265, 0.0, 1509, 1, [1. 3. 1. 3. 2. 0. 3. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
937, 442.657620336, 51096.39031934738, 18780, 178461, 0.05, 1435, 1, [2. 3. 1. 3. 2. 3. 3. 3. 3. 3. 2. 3. 3. 3. 2. 3.]
938, 443.15567514099996, 51226.42094230652, 18800, 178681, 0.15, 1435, 1, [1. 3. 0. 3. 2. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
939, 443.61556911699995, 51246.65805578232, 18820, 178793, 0.0, 1509, 1, [1. 2. 3. 2. 3. 1. 0. 3. 2. 1. 2. 3. 1. 2. 3. 3.]
940, 444.06706573199995, 51275.89446878433, 18840, 179093, 0.0, 1567, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
941, 444.520118988, 51293.400681734085, 18860, 179526, 0.15, 1567, 1, [1. 3. 1. 3. 0. 1. 1. 2. 3. 1. 2. 3. 1. 3. 2. 3.]
